date,iso_code,location,total_cases,population
2023-05-12,USA,United States,103343569.0,338289856
2023-05-13,USA,United States,103343569.0,338289856
2023-05-14,USA,United States,103436829.0,338289856
2023-05-15,USA,United States,103436829.0,338289856
2023-05-16,USA,United States,103436829.0,338289856
2023-05-17,USA,United States,103436829.0,338289856
2023-05-18,USA,United States,103436829.0,338289856
2023-05-19,USA,United States,103436829.0,338289856
2023-05-20,USA,United States,103436829.0,338289856
2023-05-21,USA,United States,103436829.0,338289856
2023-05-22,USA,United States,103436829.0,338289856
2023-05-23,USA,United States,103436829.0,338289856
2023-05-24,USA,United States,103436829.0,338289856
2023-05-25,USA,United States,103436829.0,338289856
2023-05-26,USA,United States,103436829.0,338289856
2023-05-27,USA,United States,103436829.0,338289856
2023-05-28,USA,United States,103436829.0,338289856
2023-05-29,USA,United States,103436829.0,338289856
2023-05-30,USA,United States,103436829.0,338289856
2023-05-31,USA,United States,103436829.0,338289856
2023-06-01,USA,United States,103436829.0,338289856
2023-06-02,USA,United States,103436829.0,338289856
2023-06-03,USA,United States,103436829.0,338289856
2023-06-04,USA,United States,103436829.0,338289856
2023-06-05,USA,United States,103436829.0,338289856
2023-06-06,USA,United States,103436829.0,338289856
2023-06-07,USA,United States,103436829.0,338289856
2023-06-08,USA,United States,103436829.0,338289856
2023-06-09,USA,United States,103436829.0,338289856
2023-06-10,USA,United States,103436829.0,338289856
2023-06-11,USA,United States,103436829.0,338289856
2023-06-12,USA,United States,103436829.0,338289856
2023-06-13,USA,United States,103436829.0,338289856
2023-06-14,USA,United States,103436829.0,338289856
2023-06-15,USA,United States,103436829.0,338289856
2023-06-16,USA,United States,103436829.0,338289856
2023-06-17,USA,United States,103436829.0,338289856
2023-06-18,USA,United States,103436829.0,338289856
2023-06-19,USA,United States,103436829.0,338289856
2023-06-20,USA,United States,103436829.0,338289856
2023-06-21,USA,United States,103436829.0,338289856
2023-06-22,USA,United States,103436829.0,338289856
2023-06-23,USA,United States,103436829.0,338289856
2023-06-24,USA,United States,103436829.0,338289856
2023-06-25,USA,United States,103436829.0,338289856
2023-06-26,USA,United States,103436829.0,338289856
2023-06-27,USA,United States,103436829.0,338289856
2023-06-28,USA,United States,103436829.0,338289856
2023-06-29,USA,United States,103436829.0,338289856
2023-06-30,USA,United States,103436829.0,338289856
2023-07-01,USA,United States,103436829.0,338289856
2023-07-02,USA,United States,103436829.0,338289856
2023-07-03,USA,United States,103436829.0,338289856
2023-07-04,USA,United States,103436829.0,338289856
2023-07-05,USA,United States,103436829.0,338289856
2023-07-06,USA,United States,103436829.0,338289856
2023-07-07,USA,United States,103436829.0,338289856
2023-07-08,USA,United States,103436829.0,338289856
2023-07-09,USA,United States,103436829.0,338289856
2023-07-10,USA,United States,103436829.0,338289856
2023-07-11,USA,United States,103436829.0,338289856
2023-07-12,USA,United States,103436829.0,338289856
2023-07-13,USA,United States,103436829.0,338289856
2023-07-14,USA,United States,103436829.0,338289856
2023-07-15,USA,United States,103436829.0,338289856
2023-07-16,USA,United States,103436829.0,338289856
2023-07-17,USA,United States,103436829.0,338289856
2023-07-18,USA,United States,103436829.0,338289856
2023-07-19,USA,United States,103436829.0,338289856
2023-07-20,USA,United States,103436829.0,338289856
2023-07-21,USA,United States,103436829.0,338289856
2023-07-22,USA,United States,103436829.0,338289856
2023-07-23,USA,United States,103436829.0,338289856
2023-07-24,USA,United States,103436829.0,338289856
2023-07-25,USA,United States,103436829.0,338289856
2023-07-26,USA,United States,103436829.0,338289856
2023-07-27,USA,United States,103436829.0,338289856
2023-07-28,USA,United States,103436829.0,338289856
2023-07-29,USA,United States,103436829.0,338289856
2023-07-30,USA,United States,103436829.0,338289856
2023-07-31,USA,United States,103436829.0,338289856
2023-08-01,USA,United States,103436829.0,338289856
2023-08-02,USA,United States,103436829.0,338289856
2023-08-03,USA,United States,103436829.0,338289856
2023-08-04,USA,United States,103436829.0,338289856
2023-08-05,USA,United States,103436829.0,338289856
2023-08-06,USA,United States,103436829.0,338289856
2023-08-07,USA,United States,103436829.0,338289856
2023-08-08,USA,United States,103436829.0,338289856
2023-08-09,USA,United States,103436829.0,338289856
2023-08-10,USA,United States,103436829.0,338289856
2023-08-11,USA,United States,103436829.0,338289856
2023-08-12,USA,United States,103436829.0,338289856
2023-08-13,USA,United States,103436829.0,338289856
2023-08-14,USA,United States,103436829.0,338289856
2023-08-15,USA,United States,103436829.0,338289856
2023-08-16,USA,United States,103436829.0,338289856
2023-08-17,USA,United States,103436829.0,338289856
2023-08-18,USA,United States,103436829.0,338289856
2023-08-19,USA,United States,103436829.0,338289856
2023-08-20,USA,United States,103436829.0,338289856
2023-08-21,USA,United States,103436829.0,338289856
2023-08-22,USA,United States,103436829.0,338289856
2023-08-23,USA,United States,103436829.0,338289856
2023-08-24,USA,United States,103436829.0,338289856
2023-08-25,USA,United States,103436829.0,338289856
2023-08-26,USA,United States,103436829.0,338289856
2023-08-27,USA,United States,103436829.0,338289856
2023-08-28,USA,United States,103436829.0,338289856
2023-08-29,USA,United States,103436829.0,338289856
2023-08-30,USA,United States,103436829.0,338289856
2023-08-31,USA,United States,103436829.0,338289856
2023-09-01,USA,United States,103436829.0,338289856
2023-09-02,USA,United States,103436829.0,338289856
2023-09-03,USA,United States,103436829.0,338289856
2023-09-04,USA,United States,103436829.0,338289856
2023-09-05,USA,United States,103436829.0,338289856
2023-09-06,USA,United States,103436829.0,338289856
2023-09-07,USA,United States,103436829.0,338289856
2023-09-08,USA,United States,103436829.0,338289856
2023-09-09,USA,United States,103436829.0,338289856
2023-09-10,USA,United States,103436829.0,338289856
2023-09-11,USA,United States,103436829.0,338289856
2023-09-12,USA,United States,103436829.0,338289856
2023-09-13,USA,United States,103436829.0,338289856
2023-09-14,USA,United States,103436829.0,338289856
2023-09-15,USA,United States,103436829.0,338289856
2023-09-16,USA,United States,103436829.0,338289856
2023-09-17,USA,United States,103436829.0,338289856
2023-09-18,USA,United States,103436829.0,338289856
2023-09-19,USA,United States,103436829.0,338289856
2023-09-20,USA,United States,103436829.0,338289856
2023-09-21,USA,United States,103436829.0,338289856
2023-09-22,USA,United States,103436829.0,338289856
2023-09-23,USA,United States,103436829.0,338289856
2023-09-24,USA,United States,103436829.0,338289856
2023-09-25,USA,United States,103436829.0,338289856
2023-09-26,USA,United States,103436829.0,338289856
2023-09-27,USA,United States,103436829.0,338289856
2023-09-28,USA,United States,103436829.0,338289856
2023-09-29,USA,United States,103436829.0,338289856
2023-09-30,USA,United States,103436829.0,338289856
2023-10-01,USA,United States,103436829.0,338289856
2023-10-02,USA,United States,103436829.0,338289856
2023-10-03,USA,United States,103436829.0,338289856
2023-10-04,USA,United States,103436829.0,338289856
2023-10-05,USA,United States,103436829.0,338289856
2023-10-06,USA,United States,103436829.0,338289856
2023-10-07,USA,United States,103436829.0,338289856
2023-10-08,USA,United States,103436829.0,338289856
2023-10-09,USA,United States,103436829.0,338289856
2023-10-10,USA,United States,103436829.0,338289856
2023-10-11,USA,United States,103436829.0,338289856
2023-10-12,USA,United States,103436829.0,338289856
2023-10-13,USA,United States,103436829.0,338289856
2023-10-14,USA,United States,103436829.0,338289856
2023-10-15,USA,United States,103436829.0,338289856
2023-10-16,USA,United States,103436829.0,338289856
2023-10-17,USA,United States,103436829.0,338289856
2023-10-18,USA,United States,103436829.0,338289856
2023-10-19,USA,United States,103436829.0,338289856
2023-10-20,USA,United States,103436829.0,338289856
2023-10-21,USA,United States,103436829.0,338289856
2023-10-22,USA,United States,103436829.0,338289856
2023-10-23,USA,United States,103436829.0,338289856
2023-10-24,USA,United States,103436829.0,338289856
2023-10-25,USA,United States,103436829.0,338289856
2023-10-26,USA,United States,103436829.0,338289856
2023-10-27,USA,United States,103436829.0,338289856
2023-10-28,USA,United States,103436829.0,338289856
2023-10-29,USA,United States,103436829.0,338289856
2023-10-30,USA,United States,103436829.0,338289856
2023-10-31,USA,United States,103436829.0,338289856
2023-11-01,USA,United States,103436829.0,338289856
2023-11-02,USA,United States,103436829.0,338289856
2023-11-03,USA,United States,103436829.0,338289856
2023-11-04,USA,United States,103436829.0,338289856
2023-11-05,USA,United States,103436829.0,338289856
2023-11-06,USA,United States,103436829.0,338289856
2023-11-07,USA,United States,103436829.0,338289856
2023-11-08,USA,United States,103436829.0,338289856
2023-11-09,USA,United States,103436829.0,338289856
2023-11-10,USA,United States,103436829.0,338289856
2023-11-11,USA,United States,103436829.0,338289856
2023-11-12,USA,United States,103436829.0,338289856
2023-11-13,USA,United States,103436829.0,338289856
2023-11-14,USA,United States,103436829.0,338289856
2023-11-15,USA,United States,103436829.0,338289856
2023-11-16,USA,United States,103436829.0,338289856
2023-11-17,USA,United States,103436829.0,338289856
2023-11-18,USA,United States,103436829.0,338289856
2023-11-19,USA,United States,103436829.0,338289856
2023-11-20,USA,United States,103436829.0,338289856
2023-11-21,USA,United States,103436829.0,338289856
2023-11-22,USA,United States,103436829.0,338289856
2023-11-23,USA,United States,103436829.0,338289856
2023-11-24,USA,United States,103436829.0,338289856
2023-11-25,USA,United States,103436829.0,338289856
2023-11-26,USA,United States,103436829.0,338289856
2023-11-27,USA,United States,103436829.0,338289856
2023-11-28,USA,United States,103436829.0,338289856
2023-11-29,USA,United States,103436829.0,338289856
2023-11-30,USA,United States,103436829.0,338289856
2023-12-01,USA,United States,103436829.0,338289856
2023-12-02,USA,United States,103436829.0,338289856
2023-12-03,USA,United States,103436829.0,338289856
2023-12-04,USA,United States,103436829.0,338289856
2023-12-05,USA,United States,103436829.0,338289856
2023-12-06,USA,United States,103436829.0,338289856
2023-12-07,USA,United States,103436829.0,338289856
2023-12-08,USA,United States,103436829.0,338289856
2023-12-09,USA,United States,103436829.0,338289856
2023-12-10,USA,United States,103436829.0,338289856
2023-12-11,USA,United States,103436829.0,338289856
2023-12-12,USA,United States,103436829.0,338289856
2023-12-13,USA,United States,103436829.0,338289856
2023-12-14,USA,United States,103436829.0,338289856
2023-12-15,USA,United States,103436829.0,338289856
2023-12-16,USA,United States,103436829.0,338289856
2023-12-17,USA,United States,103436829.0,338289856
2023-12-18,USA,United States,103436829.0,338289856
2023-12-19,USA,United States,103436829.0,338289856
2023-12-20,USA,United States,103436829.0,338289856
2023-12-21,USA,United States,103436829.0,338289856
2023-12-22,USA,United States,103436829.0,338289856
2023-12-23,USA,United States,103436829.0,338289856
2023-12-24,USA,United States,103436829.0,338289856
2023-12-25,USA,United States,103436829.0,338289856
2023-12-26,USA,United States,103436829.0,338289856
2023-12-27,USA,United States,103436829.0,338289856
2023-12-28,USA,United States,103436829.0,338289856
2023-12-29,USA,United States,103436829.0,338289856
2023-12-30,USA,United States,103436829.0,338289856
2023-12-31,USA,United States,103436829.0,338289856
2024-01-01,USA,United States,103436829.0,338289856
2024-01-02,USA,United States,103436829.0,338289856
2024-01-03,USA,United States,103436829.0,338289856
2024-01-04,USA,United States,103436829.0,338289856
2024-01-05,USA,United States,103436829.0,338289856
2024-01-06,USA,United States,103436829.0,338289856
2024-01-07,USA,United States,103436829.0,338289856
2024-01-08,USA,United States,103436829.0,338289856
2024-01-09,USA,United States,103436829.0,338289856
2024-01-10,USA,United States,103436829.0,338289856
2024-01-11,USA,United States,103436829.0,338289856
2024-01-12,USA,United States,103436829.0,338289856
2024-01-13,USA,United States,103436829.0,338289856
2024-01-14,USA,United States,103436829.0,338289856
2024-01-15,USA,United States,103436829.0,338289856
2024-01-16,USA,United States,103436829.0,338289856
2024-01-17,USA,United States,103436829.0,338289856
2024-01-18,USA,United States,103436829.0,338289856
2024-01-19,USA,United States,103436829.0,338289856
2024-01-20,USA,United States,103436829.0,338289856
2024-01-21,USA,United States,103436829.0,338289856
2024-01-22,USA,United States,103436829.0,338289856
2024-01-23,USA,United States,103436829.0,338289856
2024-01-24,USA,United States,103436829.0,338289856
2024-01-25,USA,United States,103436829.0,338289856
2024-01-26,USA,United States,103436829.0,338289856
2024-01-27,USA,United States,103436829.0,338289856
2024-01-28,USA,United States,103436829.0,338289856
2024-01-29,USA,United States,103436829.0,338289856
2024-01-30,USA,United States,103436829.0,338289856
2024-01-31,USA,United States,103436829.0,338289856
2024-02-01,USA,United States,103436829.0,338289856
2024-02-02,USA,United States,103436829.0,338289856
2024-02-03,USA,United States,103436829.0,338289856
2024-02-04,USA,United States,103436829.0,338289856
2024-02-05,USA,United States,103436829.0,338289856
2024-02-06,USA,United States,103436829.0,338289856
2024-02-07,USA,United States,103436829.0,338289856
2024-02-08,USA,United States,103436829.0,338289856
2024-02-09,USA,United States,103436829.0,338289856
2024-02-10,USA,United States,103436829.0,338289856
2024-02-11,USA,United States,103436829.0,338289856
2024-02-12,USA,United States,103436829.0,338289856
2024-02-13,USA,United States,103436829.0,338289856
2024-02-14,USA,United States,103436829.0,338289856
2024-02-15,USA,United States,103436829.0,338289856
2024-02-16,USA,United States,103436829.0,338289856
2024-02-17,USA,United States,103436829.0,338289856
2024-02-18,USA,United States,103436829.0,338289856
2024-02-19,USA,United States,103436829.0,338289856
2024-02-20,USA,United States,103436829.0,338289856
2024-02-21,USA,United States,103436829.0,338289856
2024-02-22,USA,United States,103436829.0,338289856
2024-02-23,USA,United States,103436829.0,338289856
2024-02-24,USA,United States,103436829.0,338289856
2024-02-25,USA,United States,103436829.0,338289856
2024-02-26,USA,United States,103436829.0,338289856
2024-02-27,USA,United States,103436829.0,338289856
2024-02-28,USA,United States,103436829.0,338289856
2024-02-29,USA,United States,103436829.0,338289856
2024-03-01,USA,United States,103436829.0,338289856
2024-03-02,USA,United States,103436829.0,338289856
2024-03-03,USA,United States,103436829.0,338289856
2024-03-04,USA,United States,103436829.0,338289856
2024-03-05,USA,United States,103436829.0,338289856
2024-03-06,USA,United States,103436829.0,338289856
2024-03-07,USA,United States,103436829.0,338289856
2024-03-08,USA,United States,103436829.0,338289856
2024-03-09,USA,United States,103436829.0,338289856
2024-03-10,USA,United States,103436829.0,338289856
2024-03-11,USA,United States,103436829.0,338289856
2024-03-12,USA,United States,103436829.0,338289856
2024-03-13,USA,United States,103436829.0,338289856
2024-03-14,USA,United States,103436829.0,338289856
2024-03-15,USA,United States,103436829.0,338289856
2024-03-16,USA,United States,103436829.0,338289856
2024-03-17,USA,United States,103436829.0,338289856
2024-03-18,USA,United States,103436829.0,338289856
2024-03-19,USA,United States,103436829.0,338289856
2024-03-20,USA,United States,103436829.0,338289856
2024-03-21,USA,United States,103436829.0,338289856
2024-03-22,USA,United States,103436829.0,338289856
2024-03-23,USA,United States,103436829.0,338289856
2024-03-24,USA,United States,103436829.0,338289856
2024-03-25,USA,United States,103436829.0,338289856
2024-03-26,USA,United States,103436829.0,338289856
2024-03-27,USA,United States,103436829.0,338289856
2024-03-28,USA,United States,103436829.0,338289856
2024-03-29,USA,United States,103436829.0,338289856
2024-03-30,USA,United States,103436829.0,338289856
2024-03-31,USA,United States,103436829.0,338289856
2024-04-01,USA,United States,103436829.0,338289856
2024-04-02,USA,United States,103436829.0,338289856
2024-04-03,USA,United States,103436829.0,338289856
2024-04-04,USA,United States,103436829.0,338289856
2024-04-05,USA,United States,103436829.0,338289856
2024-04-06,USA,United States,103436829.0,338289856
2024-04-07,USA,United States,103436829.0,338289856
2024-04-08,USA,United States,103436829.0,338289856
2024-04-09,USA,United States,103436829.0,338289856
2024-04-10,USA,United States,103436829.0,338289856
2024-04-11,USA,United States,103436829.0,338289856
2024-04-12,USA,United States,103436829.0,338289856
2024-04-13,USA,United States,103436829.0,338289856
2024-04-14,USA,United States,103436829.0,338289856
2024-04-15,USA,United States,103436829.0,338289856
2024-04-16,USA,United States,103436829.0,338289856
2024-04-17,USA,United States,103436829.0,338289856
2024-04-18,USA,United States,103436829.0,338289856
2024-04-19,USA,United States,103436829.0,338289856
2024-04-20,USA,United States,103436829.0,338289856
2024-04-21,USA,United States,103436829.0,338289856
2024-04-22,USA,United States,103436829.0,338289856
2024-04-23,USA,United States,103436829.0,338289856
2024-04-24,USA,United States,103436829.0,338289856
2024-04-25,USA,United States,103436829.0,338289856
2024-04-26,USA,United States,103436829.0,338289856
2024-04-27,USA,United States,103436829.0,338289856
2024-04-28,USA,United States,103436829.0,338289856
2024-04-29,USA,United States,103436829.0,338289856
2024-04-30,USA,United States,103436829.0,338289856
2024-05-01,USA,United States,103436829.0,338289856
2024-05-02,USA,United States,103436829.0,338289856
2024-05-03,USA,United States,103436829.0,338289856
2024-05-04,USA,United States,103436829.0,338289856
2024-05-05,USA,United States,103436829.0,338289856
2024-05-06,USA,United States,103436829.0,338289856
2024-05-07,USA,United States,103436829.0,338289856
2024-05-08,USA,United States,103436829.0,338289856
2024-05-09,USA,United States,103436829.0,338289856
2024-05-10,USA,United States,103436829.0,338289856
2024-05-11,USA,United States,103436829.0,338289856
2024-05-12,USA,United States,103436829.0,338289856
2024-05-13,USA,United States,103436829.0,338289856
2024-05-14,USA,United States,103436829.0,338289856
2024-05-15,USA,United States,103436829.0,338289856
2024-05-16,USA,United States,103436829.0,338289856
2024-05-17,USA,United States,103436829.0,338289856
2024-05-18,USA,United States,103436829.0,338289856
2024-05-19,USA,United States,103436829.0,338289856
2024-05-20,USA,United States,103436829.0,338289856
2024-05-21,USA,United States,103436829.0,338289856
2024-05-22,USA,United States,103436829.0,338289856
2024-05-23,USA,United States,103436829.0,338289856
2024-05-24,USA,United States,103436829.0,338289856
2024-05-25,USA,United States,103436829.0,338289856
2024-05-26,USA,United States,103436829.0,338289856
2024-05-27,USA,United States,103436829.0,338289856
2024-05-28,USA,United States,103436829.0,338289856
2024-05-29,USA,United States,103436829.0,338289856
2024-05-30,USA,United States,103436829.0,338289856
2024-05-31,USA,United States,103436829.0,338289856
2024-06-01,USA,United States,103436829.0,338289856
2024-06-02,USA,United States,103436829.0,338289856
2024-06-03,USA,United States,103436829.0,338289856
2024-06-04,USA,United States,103436829.0,338289856
2024-06-05,USA,United States,103436829.0,338289856
2024-06-06,USA,United States,103436829.0,338289856
2024-06-07,USA,United States,103436829.0,338289856
2024-06-08,USA,United States,103436829.0,338289856
2024-06-09,USA,United States,103436829.0,338289856
2024-06-10,USA,United States,103436829.0,338289856
2024-06-11,USA,United States,103436829.0,338289856
2024-06-12,USA,United States,103436829.0,338289856
2024-06-13,USA,United States,103436829.0,338289856
2024-06-14,USA,United States,103436829.0,338289856
2024-06-15,USA,United States,103436829.0,338289856
2024-06-16,USA,United States,103436829.0,338289856
2024-06-17,USA,United States,103436829.0,338289856
2024-06-18,USA,United States,103436829.0,338289856
2024-06-19,USA,United States,103436829.0,338289856
2024-06-20,USA,United States,103436829.0,338289856
2024-06-21,USA,United States,103436829.0,338289856
2024-06-22,USA,United States,103436829.0,338289856
2024-06-23,USA,United States,103436829.0,338289856
2024-06-24,USA,United States,103436829.0,338289856
2024-06-25,USA,United States,103436829.0,338289856
2024-06-26,USA,United States,103436829.0,338289856
2024-06-27,USA,United States,103436829.0,338289856
2024-06-28,USA,United States,103436829.0,338289856
2024-06-29,USA,United States,103436829.0,338289856
2024-06-30,USA,United States,103436829.0,338289856
2024-07-01,USA,United States,103436829.0,338289856
2024-07-02,USA,United States,103436829.0,338289856
2024-07-03,USA,United States,103436829.0,338289856
2024-07-04,USA,United States,103436829.0,338289856
2024-07-05,USA,United States,103436829.0,338289856
2024-07-06,USA,United States,103436829.0,338289856
2024-07-07,USA,United States,103436829.0,338289856
2024-07-08,USA,United States,103436829.0,338289856
2024-07-09,USA,United States,103436829.0,338289856
2024-07-10,USA,United States,103436829.0,338289856
2024-07-11,USA,United States,103436829.0,338289856
2024-07-12,USA,United States,103436829.0,338289856
2024-07-13,USA,United States,103436829.0,338289856
2024-07-14,USA,United States,103436829.0,338289856
2024-07-15,USA,United States,103436829.0,338289856
2024-07-16,USA,United States,103436829.0,338289856
2024-07-17,USA,United States,103436829.0,338289856
2024-07-18,USA,United States,103436829.0,338289856
2024-07-19,USA,United States,103436829.0,338289856
2024-07-20,USA,United States,103436829.0,338289856
2024-07-21,USA,United States,103436829.0,338289856
2024-07-22,USA,United States,103436829.0,338289856
2024-07-23,USA,United States,103436829.0,338289856
2024-07-24,USA,United States,103436829.0,338289856
2024-07-25,USA,United States,103436829.0,338289856
2024-07-26,USA,United States,103436829.0,338289856
2024-07-27,USA,United States,103436829.0,338289856
2024-07-28,USA,United States,103436829.0,338289856
2024-07-29,USA,United States,103436829.0,338289856
2024-07-30,USA,United States,103436829.0,338289856
2024-07-31,USA,United States,103436829.0,338289856
2024-08-01,USA,United States,103436829.0,338289856
2024-08-02,USA,United States,103436829.0,338289856
2024-08-03,USA,United States,103436829.0,338289856
2024-08-04,USA,United States,103436829.0,338289856
